selection_date,code,name,rank,similarity_score,best_match_case,best_match_date,category,reasons,buy_price,sell_price,return_pct,max_gain_pct,max_gain_day,sell_date,hold_days,trigger_10pct_date,trigger_neg2pct_date,trigger_neg4pct_date,trigger_10pct_day,first_reach_order,ever_below_zero,industry,industry_heat_buy,industry_heat_10pct,industry_heat_neg2pct,industry_heat_neg4pct,industry_heat_sell
2025-07-24,000722,湖南发展,2,96.12,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],12.98,12.38,-4.622496147919874,5.7010785824345165,33,2025-09-08,45,,2025-07-28,2025-07-31,,"('neg2pct', 'neg4pct')",True,化工,27.74,,27.34,26.02,
2025-07-24,600589,大位科技,3,95.81,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],8.46,7.89,-6.737588652482282,15.721040189125274,34,2025-09-08,45,2025-08-27,2025-07-29,2025-07-30,34,"('neg2pct', 'neg4pct', '10pct')",True,化工,27.74,25.37,26.47,26.84,
2025-07-24,002798,帝欧水华,4,95.04,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],6.52,6.57,0.7668711656441827,16.564417177914113,27,2025-09-08,45,2025-08-20,2025-07-29,2025-07-30,27,"('neg2pct', 'neg4pct', '10pct')",True,化工,27.74,26.35,26.47,26.84,
2025-07-24,300600,国瑞科技,5,94.87,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],14.95,16.37,9.498327759197336,59.66555183946489,14,2025-09-08,45,2025-07-30,2025-07-24,,6,"('neg2pct', '10pct')",True,新能源,29.02,26.97,29.02,,
2025-07-24,300995,奇德新材,6,94.65,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],42.535,56.125,31.950158692841203,57.01187257552605,26,2025-09-08,45,2025-08-06,2025-07-25,2025-07-29,13,"('neg2pct', 'neg4pct', '10pct')",True,新能源,29.02,25.65,26.46,26.88,
2025-07-24,600016,民生银行,7,94.55,case_003,2025-06-20,科创板,['匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位'],4.964,4.274,-13.900080580177281,3.0217566478646143,0,2025-09-08,45,,2025-07-29,2025-07-31,,"('neg2pct', 'neg4pct')",True,银行,21.02,,20.68,20.77,
2025-07-24,300913,兆龙互连,8,94.42,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],47.23,54.52,15.435104806267216,48.189709930129155,35,2025-09-08,45,2025-08-05,,,12,,True,新能源,29.02,26.33,,,
2025-07-24,600644,乐山电力,9,94.33,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],14.65,11.81,-19.385665529010236,1.092150170648465,15,2025-09-08,45,,2025-07-24,2025-07-28,,"('neg2pct', 'neg4pct')",True,化工,27.74,,27.74,27.34,
2025-07-24,603499,翔港科技,10,94.26,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],15.9,18.92,18.993710691823907,28.930817610062892,39,2025-09-08,45,2025-08-11,2025-07-31,,18,"('neg2pct', '10pct')",True,化工,27.74,26.9,26.02,,
2025-07-25,601956,东贝集团,1,95.75,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],6.7,7.0,4.477611940298504,14.626865671641784,25,2025-09-08,45,2025-08-19,2025-07-29,2025-08-04,25,"('neg2pct', 'neg4pct', '10pct')",True,银行,20.81,20.6,20.68,20.74,
2025-07-25,688489,三未信安,2,95.7,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],40.75,50.85,24.785276073619634,46.012269938650306,28,2025-09-08,45,2025-08-21,2025-08-01,,27,"('neg2pct', '10pct')",True,计算机,80.0,80.0,80.0,,
2025-07-25,300211,*ST亿通,3,95.52,case_008,2025-07-10,主板,['匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行'],7.1,10.22,43.943661971831,62.25352112676057,32,2025-09-08,45,2025-08-08,2025-07-30,,14,"('neg2pct', '10pct')",True,医药,24.56,23.65,25.06,,
2025-07-25,600673,东阳光,4,95.31,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],13.62,23.96,75.91776798825258,98.23788546255507,41,2025-09-08,45,2025-07-29,,,4,,True,化工,27.26,26.47,,,
2025-07-25,688073,毕得医药,5,95.28,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],58.98,65.84,11.63106137673789,23.160393353679222,28,2025-09-08,45,2025-08-22,2025-08-04,2025-08-07,28,"('neg2pct', 'neg4pct', '10pct')",True,计算机,80.0,80.0,80.0,80.0,
2025-07-25,002484,江海股份,6,95.08,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],21.64,30.88,42.69870609981515,75.13863216266172,39,2025-09-08,45,2025-07-31,,,6,,True,化工,27.26,26.02,,,
2025-07-25,000617,中油资本,7,94.93,case_003,2025-06-20,科创板,['匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位'],8.845,10.645,20.35048049745618,54.15488976823063,38,2025-09-08,45,2025-07-29,2025-07-31,2025-08-01,4,"('10pct', 'neg2pct', 'neg4pct')",True,化工,27.26,26.47,26.02,26.14,
2025-07-25,002204,大连重工,8,94.93,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],6.38,6.2,-2.8213166144200583,5.9561128526645755,24,2025-09-08,45,,2025-07-30,2025-09-03,,"('neg2pct', 'neg4pct')",True,化工,27.26,,26.84,,
2025-07-25,000506,招金黄金,9,94.49,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],10.56,10.42,-1.325757575757581,3.4090909090909034,14,2025-09-08,45,,2025-07-28,2025-07-31,,"('neg2pct', 'neg4pct')",True,化工,27.26,,27.34,26.02,
2025-07-25,603296,华勤技术,10,94.4,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],83.8,85.87,2.4701670644391496,23.508353221957044,38,2025-09-08,45,2025-08-21,2025-07-28,2025-07-28,27,"('neg2pct', 'neg4pct', '10pct')",True,化工,27.26,26.57,27.34,27.34,
2025-07-28,688321,微芯生物,1,95.39,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],34.0,33.46,-1.5882352941176445,32.32352941176471,21,2025-09-11,45,2025-07-29,2025-07-29,2025-09-11,1,"('10pct', 'neg2pct', 'neg4pct')",True,计算机,80.0,80.0,80.0,,
2025-07-28,002735,王子新材,2,95.01,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],15.57,16.6,6.6152858060372575,12.395632626846497,43,2025-09-11,45,2025-08-29,2025-07-28,2025-07-30,32,"('neg2pct', 'neg4pct', '10pct')",True,化工,27.34,25.08,27.34,26.84,
2025-07-28,002496,*ST辉丰,3,94.56,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],1.73,1.63,-5.780346820809254,0.5780346820809253,0,2025-09-11,45,,2025-07-29,2025-07-29,,"('neg2pct', 'neg4pct')",True,化工,27.34,,26.47,26.47,
2025-07-28,688583,思看科技,4,94.36,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],93.65,99.61,6.364121729845161,25.47784303256807,35,2025-09-11,45,2025-08-25,2025-07-28,2025-07-30,28,"('neg2pct', 'neg4pct', '10pct')",True,计算机,80.0,80.0,80.0,80.0,
2025-07-28,688520,神州细胞,5,94.19,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],75.49,60.12,-20.36031262418863,7.722877202278446,2,2025-09-11,45,,2025-07-29,2025-08-01,,"('neg2pct', 'neg4pct')",True,计算机,80.0,,80.0,80.0,
2025-07-28,301141,中科磁业,6,93.94,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],67.89,64.96,-4.315804978641931,20.636323464427758,28,2025-09-11,45,2025-08-07,2025-07-29,2025-07-29,10,"('neg2pct', 'neg4pct', '10pct')",True,新能源,26.4,25.62,26.88,26.88,
2025-07-28,603089,正裕工业,7,93.76,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],14.13,16.88,19.462137296532187,28.096249115357395,11,2025-09-11,45,2025-08-04,,,7,,True,化工,27.34,25.88,,,
2025-07-28,300211,*ST亿通,8,93.73,case_008,2025-07-10,主板,['匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行'],7.03,9.99,42.10526315789473,63.86913229018491,29,2025-09-11,45,2025-08-06,2025-07-30,,9,"('neg2pct', '10pct')",True,医药,26.06,23.75,25.06,,
2025-07-28,300827,上能电气,9,93.65,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],23.21,33.8,45.62688496337784,65.14433433864713,43,2025-09-11,45,2025-09-02,2025-07-31,,36,"('neg2pct', '10pct')",True,新能源,26.4,,27.46,,
2025-07-28,601100,恒立液压,10,93.65,case_008,2025-07-10,主板,['匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行'],74.79,89.45,19.601551009493242,27.42345233319961,37,2025-09-11,45,2025-08-19,2025-07-31,,22,"('neg2pct', '10pct')",True,机械,24.67,24.34,23.07,,
2025-07-29,601609,金田股份,1,96.07,case_011,2025-11-12,主板,['匹配case_011: 航天发展 - 航天军工+量能异动+趋势突破'],8.1,12.39,52.962962962962976,82.09876543209877,22,2025-09-12,45,2025-08-13,2025-07-30,2025-08-01,15,"('neg2pct', 'neg4pct', '10pct')",True,银行,20.68,20.69,20.78,20.79,
2025-07-29,002315,焦点科技,2,95.46,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],51.13,47.43,-7.236456092313716,11.226285937805583,6,2025-09-12,45,2025-08-01,2025-07-30,2025-08-15,3,"('neg2pct', '10pct', 'neg4pct')",True,化工,26.47,26.14,26.84,26.01,
2025-07-29,603013,亚普股份,3,95.1,case_003,2025-06-20,科创板,['匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位'],21.18,24.45,15.439093484419262,23.843248347497642,42,2025-09-12,45,2025-08-20,2025-07-30,2025-07-31,22,"('neg2pct', 'neg4pct', '10pct')",True,化工,26.47,26.35,26.84,26.02,
2025-07-29,300044,ST赛为,4,94.77,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],4.16,4.45,6.971153846153847,10.576923076923064,29,2025-09-12,45,2025-08-22,2025-07-30,,24,"('neg2pct', '10pct')",True,新能源,26.88,25.55,26.97,,
2025-07-29,601100,恒立液压,5,94.73,case_008,2025-07-10,主板,['匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行'],75.5,86.06,13.986754966887421,26.225165562913904,36,2025-09-12,45,2025-08-19,2025-07-31,2025-08-01,21,"('neg2pct', 'neg4pct', '10pct')",True,机械,25.13,24.34,23.07,22.83,
2025-07-29,603863,松炀资源,6,94.53,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],15.39,22.21,44.31448992852501,50.48732943469785,45,2025-09-12,45,2025-08-01,,,3,,True,化工,26.47,26.14,,,
2025-07-29,001208,华菱线缆,7,94.42,case_011,2025-11-12,主板,['匹配case_011: 航天发展 - 航天军工+量能异动+趋势突破'],12.05,12.68,5.228215767634846,9.626556016597512,9,2025-09-12,45,,2025-07-31,2025-08-28,,"('neg2pct', 'neg4pct')",True,化工,26.47,,26.02,24.78,
2025-07-29,000953,河化股份,8,94.03,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],7.29,7.73,6.035665294924559,19.890260631001375,9,2025-09-12,45,2025-07-30,2025-08-28,2025-09-05,1,"('10pct', 'neg2pct', 'neg4pct')",True,化工,26.47,26.84,24.78,,
2025-07-29,300738,奥飞数据,9,93.95,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],21.23,22.45,5.746585021196415,18.794159208666972,29,2025-09-12,45,2025-08-25,2025-07-29,2025-08-01,27,"('neg2pct', 'neg4pct', '10pct')",True,计算机,80.0,80.0,80.0,80.0,
2025-07-29,301000,肇民科技,10,93.61,case_006,2025-08-04,中小板,['匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位'],43.98,53.26,21.100500227376084,32.787630741246026,45,2025-09-12,45,2025-08-06,2025-07-30,2025-09-04,8,"('neg2pct', '10pct', 'neg4pct')",True,新能源,26.88,25.65,26.97,,
2025-07-30,603013,亚普股份,1,95.8,case_003,2025-06-20,科创板,['匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位'],20.73,23.79,14.761215629522425,26.531596719729862,41,2025-09-15,45,2025-08-20,2025-07-31,2025-08-04,21,"('neg2pct', 'neg4pct', '10pct')",True,化工,26.84,26.35,26.02,25.88,
2025-07-30,002600,领益智造,2,95.53,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],8.96,14.65,63.50446428571428,81.24999999999997,29,2025-09-15,45,2025-08-07,,,8,,True,化工,26.84,26.36,,,
2025-07-30,300100,双林股份,3,95.46,case_006,2025-08-04,中小板,['匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位'],44.18,45.4,2.7614305115436824,18.039837030330464,26,2025-09-15,45,2025-08-06,2025-08-04,,7,"('neg2pct', '10pct')",True,新能源,26.97,25.65,25.72,,
2025-07-30,600281,华阳新材,4,95.14,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],7.03,6.49,-7.681365576102419,6.543385490753911,21,2025-09-15,45,,2025-07-30,2025-08-01,,"('neg2pct', 'neg4pct')",True,化工,26.84,,26.84,26.14,
2025-07-30,601100,恒立液压,5,95.14,case_008,2025-07-10,主板,['匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行'],74.9,90.7,21.094793057409873,27.236315086782366,35,2025-09-15,45,2025-08-19,2025-07-31,,20,"('neg2pct', '10pct')",True,机械,22.98,24.34,23.07,,
2025-07-30,301000,肇民科技,6,94.95,case_006,2025-08-04,中小板,['匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位'],43.36,52.57,21.24077490774908,34.68634686346863,44,2025-09-15,45,2025-08-06,2025-08-01,,7,"('neg2pct', '10pct')",True,新能源,26.97,25.65,26.3,,
2025-07-30,002683,广东宏大,7,94.86,case_003,2025-06-20,科创板,['匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位'],35.882,36.972,3.0377347973914595,5.9639930884566095,7,2025-09-15,45,,2025-08-01,2025-08-14,,"('neg2pct', 'neg4pct')",True,化工,26.84,,26.14,25.83,
2025-07-30,600390,五矿资本,8,94.69,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],6.114,6.004,-1.7991494929669665,8.832188420019628,20,2025-09-15,45,,2025-07-31,,,,True,化工,26.84,,26.02,,
2025-07-30,000506,招金黄金,9,94.53,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],10.24,10.13,-1.0742187499999944,9.570312500000004,41,2025-09-15,45,,2025-07-31,2025-08-19,,"('neg2pct', 'neg4pct')",True,化工,26.84,,26.02,26.6,
2025-07-30,301003,江苏博云,10,94.47,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],31.88,37.02,16.12296110414054,24.341279799247182,23,2025-09-15,45,2025-08-13,2025-07-31,,14,"('neg2pct', '10pct')",True,新能源,26.97,26.46,27.46,,
2025-07-31,301076,新瀚新材,1,100.0,case_009,2025-08-01,创业板,['匹配case_009: 新瀚新材 - 缩量后放量+价格接近短期趋势线+J值中位'],29.75,62.18,109.00840336134453,120.00000000000001,40,2025-09-15,45,2025-08-05,,,5,,True,化工,26.02,26.67,,,
2025-07-31,603308,应流股份,2,97.5,case_008,2025-07-10,主板,['匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行'],26.2,30.67,17.061068702290086,24.58015267175573,43,2025-09-15,45,2025-08-18,2025-08-01,,18,"('neg2pct', '10pct')",True,化工,26.02,25.85,26.14,,
2025-07-31,002444,巨星科技,3,96.57,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],30.86,31.63,2.495139338950096,19.24821775761503,15,2025-09-15,45,2025-08-14,2025-08-28,,14,"('10pct', 'neg2pct')",True,化工,26.02,25.83,24.78,,
2025-07-31,300004,南风股份,4,96.31,case_008,2025-07-10,主板,['匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行'],8.52,15.11,77.34741784037558,77.34741784037558,46,2025-09-15,45,2025-08-18,2025-08-14,2025-08-14,18,"('neg2pct', 'neg4pct', '10pct')",True,新能源,27.46,27.21,26.08,26.08,
2025-07-31,688069,德林海,5,95.74,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],22.557,22.367,-0.8423105909473677,14.984262091590207,11,2025-09-15,45,2025-08-05,2025-08-28,2025-09-01,5,"('10pct', 'neg2pct', 'neg4pct')",True,计算机,80.0,80.0,80.0,,
2025-07-31,300018,中元股份,6,95.47,case_008,2025-07-10,主板,['匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行'],8.25,8.31,0.7272727272727333,16.36363636363636,25,2025-09-15,45,2025-08-22,2025-09-04,,22,"('10pct', 'neg2pct')",True,新能源,27.46,25.55,,,
2025-07-31,600095,湘财股份,7,95.3,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],10.88,11.4,4.779411764705878,23.161764705882348,27,2025-09-15,45,2025-08-15,2025-08-04,2025-08-04,15,"('neg2pct', 'neg4pct', '10pct')",True,计算机,80.0,80.0,80.0,80.0,
2025-07-31,300698,万马科技,8,95.2,case_006,2025-08-04,中小板,['匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位'],42.41,47.0,10.822919122848393,21.410044800754555,18,2025-09-15,45,2025-08-05,,,5,,True,新能源,27.46,26.33,,,
2025-07-31,603013,亚普股份,9,94.89,case_003,2025-06-20,科创板,['匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位'],20.23,23.79,17.597627286208596,29.658922392486403,40,2025-09-15,45,2025-08-07,,,7,,True,化工,26.02,26.36,,,
2025-07-31,300066,三川智慧,10,94.78,case_003,2025-06-20,科创板,['匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位'],5.97,6.92,15.912897822445565,57.62144053601341,25,2025-09-15,45,2025-08-07,2025-08-01,2025-08-04,7,"('neg2pct', 'neg4pct', '10pct')",True,新能源,27.46,25.62,26.3,25.72,
2025-08-01,002074,国轩高科,1,100.0,case_006,2025-08-04,中小板,['匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位'],28.78,45.96,59.694232105628906,73.14107018763029,42,2025-09-15,45,2025-08-19,,,18,,True,化工,26.14,26.6,,,
2025-08-01,000758,中色股份,2,96.09,case_008,2025-07-10,主板,['匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行'],5.91,6.87,16.243654822335024,23.011844331641278,31,2025-09-15,45,2025-08-25,,,24,,True,化工,26.14,24.97,,,
2025-08-01,688059,华锐精密,3,96.05,case_003,2025-06-20,科创板,['匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位'],54.23,73.06,34.72247833302601,42.50414899502122,42,2025-09-15,45,2025-08-04,,,3,,True,计算机,80.0,80.0,,,
2025-08-01,600740,山西焦化,4,95.86,case_008,2025-07-10,主板,['匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行'],3.93,4.03,2.5445292620865163,8.14249363867684,25,2025-09-15,45,,2025-09-03,,,,True,化工,26.14,,,,
2025-08-01,301076,新瀚新材,5,95.8,case_009,2025-08-01,创业板,['匹配case_009: 新瀚新材 - 缩量后放量+价格接近短期趋势线+J值中位'],29.65,62.18,109.7133220910624,120.74198988195617,39,2025-09-15,45,2025-08-05,,,4,,True,化工,26.14,26.67,,,
2025-08-01,603308,应流股份,6,95.79,case_003,2025-06-20,科创板,['匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位'],25.82,30.67,18.78388845855926,26.41363284275755,42,2025-09-15,45,2025-08-15,,,14,,True,化工,26.14,26.01,,,
2025-08-01,600751,海航科技,7,95.65,case_008,2025-07-10,主板,['匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行'],3.84,4.44,15.625000000000014,27.083333333333336,17,2025-09-15,45,2025-08-05,,,4,,True,计算机,80.0,80.0,,,
2025-08-01,002990,盛视科技,8,95.27,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],31.8,30.18,-5.094339622641512,6.037735849056598,24,2025-09-15,45,,2025-08-08,2025-08-13,,"('neg2pct', 'neg4pct')",True,化工,26.14,,26.44,26.28,
2025-08-01,002842,翔鹭钨业,9,94.98,case_008,2025-07-10,主板,['匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行'],8.96,11.52,28.57142857142855,51.00446428571427,28,2025-09-15,45,2025-08-13,,,12,,True,化工,26.14,26.28,,,
2025-08-01,000422,湖北宜化,10,94.58,case_011,2025-11-12,主板,['匹配case_011: 航天发展 - 航天军工+量能异动+趋势突破'],13.41,14.66,9.321401938851604,14.765100671140944,40,2025-09-15,45,2025-09-09,2025-08-04,,39,"('neg2pct', '10pct')",True,化工,26.14,,25.88,,
2025-08-04,002229,鸿博股份,1,96.42,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],18.41,18.0,-2.2270505160239007,30.363932645301468,24,2025-09-18,45,2025-08-14,2025-08-04,2025-09-04,10,"('neg2pct', '10pct', 'neg4pct')",True,轻工,20.08,20.1,20.08,,
2025-08-04,600740,山西焦化,2,96.17,case_008,2025-07-10,主板,['匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行'],3.94,4.01,1.7766497461928894,7.868020304568529,22,2025-09-18,45,,2025-09-03,,,,True,化工,25.88,,,,
2025-08-04,002192,融捷股份,3,95.37,case_008,2025-07-10,主板,['匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行'],34.8,34.96,0.4597701149425394,13.477011494252888,7,2025-09-18,45,2025-08-11,2025-08-28,,7,"('10pct', 'neg2pct')",True,化工,25.88,26.9,24.78,,
2025-08-04,600366,宁波韵升,4,95.31,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],11.71,14.65,25.106746370623394,57.55764304013662,14,2025-09-18,45,2025-08-07,,,3,,True,化工,25.88,26.36,,,
2025-08-04,300803,指南针,5,95.15,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],87.13,158.9,82.37116951681396,105.3598071846666,44,2025-09-18,45,2025-08-13,,,9,,True,计算机,80.0,80.0,,,
2025-08-04,300291,百纳千成,6,95.06,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],6.18,6.47,4.692556634304208,19.093851132686098,14,2025-09-18,45,2025-08-18,2025-08-04,,14,"('neg2pct', '10pct')",True,新能源,25.72,27.21,25.72,,
2025-08-04,000758,中色股份,7,94.63,case_008,2025-07-10,主板,['匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行'],5.89,6.41,8.828522920203744,23.429541595925297,28,2025-09-18,45,2025-08-25,,,21,,True,化工,25.88,24.97,,,
2025-08-04,301225,恒勃股份,8,94.6,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],80.08,96.15,20.06743256743258,36.50099900099901,45,2025-09-18,45,2025-08-07,2025-08-04,2025-08-04,3,"('neg2pct', 'neg4pct', '10pct')",True,新能源,25.72,25.62,25.72,25.72,
2025-08-04,603399,永杉锂业,9,94.46,case_009,2025-08-01,创业板,['匹配case_009: 新瀚新材 - 缩量后放量+价格接近短期趋势线+J值中位'],10.0,9.67,-3.3000000000000007,13.399999999999999,7,2025-09-18,45,2025-08-11,2025-08-07,2025-08-28,7,"('neg2pct', '10pct', 'neg4pct')",True,化工,25.88,26.9,26.36,24.78,
2025-08-04,600596,新安股份,10,94.39,case_011,2025-11-12,主板,['匹配case_011: 航天发展 - 航天军工+量能异动+趋势突破'],9.87,10.66,8.004052684903758,18.135764944275593,28,2025-09-18,45,2025-08-26,2025-08-14,,22,"('neg2pct', '10pct')",True,化工,25.88,26.28,25.83,,
2025-08-05,600366,宁波韵升,1,100.0,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],11.76,14.35,22.023809523809522,56.88775510204081,13,2025-09-19,45,2025-08-07,,,2,,True,化工,26.67,26.36,,,
2025-08-05,000617,中油资本,2,95.03,case_002,2025-08-06,主板,['匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位'],8.435,10.555,25.133372851215164,61.64789567279193,27,2025-09-19,45,2025-08-19,2025-08-05,,14,"('neg2pct', '10pct')",True,化工,26.67,26.6,26.67,,
2025-08-05,300757,罗博特科,3,94.26,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],171.945,278.68,62.0750821483614,78.3593590973858,44,2025-09-19,45,2025-08-13,2025-08-08,2025-08-12,8,"('neg2pct', 'neg4pct', '10pct')",True,新能源,26.33,26.46,26.48,26.29,
2025-08-05,688319,欧林生物,4,94.12,case_009,2025-08-01,创业板,['匹配case_009: 新瀚新材 - 缩量后放量+价格接近短期趋势线+J值中位'],20.98,26.8,27.740705433746427,65.30028598665395,16,2025-09-19,45,2025-08-13,2025-08-07,2025-08-12,8,"('neg2pct', 'neg4pct', '10pct')",True,计算机,80.0,80.0,80.0,80.0,
2025-08-05,002852,道道全,5,93.92,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],11.254,10.96,-2.612404478407666,12.795450506486594,6,2025-09-19,45,2025-08-11,2025-08-28,,6,"('10pct', 'neg2pct')",True,化工,26.67,26.9,24.78,,
2025-08-05,600031,三一重工,6,93.92,case_008,2025-07-10,主板,['匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行'],19.332,21.582,11.638733705772813,12.207738464721702,22,2025-09-19,45,2025-08-22,,,17,,True,机械,23.96,23.93,,,
2025-08-05,300291,百纳千成,7,93.87,case_004,2025-07-23,主板,['匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位'],6.17,6.62,7.2933549432739095,19.286871961102115,13,2025-09-19,45,2025-08-18,2025-09-04,,13,"('10pct', 'neg2pct')",True,新能源,26.33,27.21,,,
2025-08-05,603496,恒为科技,8,93.86,case_011,2025-11-12,主板,['匹配case_011: 航天发展 - 航天军工+量能异动+趋势突破'],28.145,35.475,26.043702256173397,26.043702256173397,56,2025-09-30,45,2025-08-19,2025-09-04,2025-09-04,14,"('10pct', 'neg2pct', 'neg4pct')",True,计算机,80.0,80.0,,,
