选股日期,排名,代码,名称,相似度,匹配案例,匹配案例描述,匹配日期,类型,推荐理由,买入价,卖出价,涨跌幅,最大涨幅,最大涨幅天数,卖出日期,持有天数,触发 +10% 日期,触发 +5% 日期,触发 -2% 日期,触发 -4% 日期,达到 +10% 天数,达到 +5% 天数,触发顺序,是否曾跌破成本价,行业,行业热度_买入日,行业热度_10pct 日,行业热度_5pct 日,行业热度_neg2pct 日,行业热度_neg4pct 日,行业热度_卖出日
2025-09-15,7,300972,万辰集团,94.1%,case_001 (华纳药厂),杯型整理+缩量+J值低位,2025-05-12,科创板,匹配case_001: 华纳药厂 - 杯型整理+缩量+J值低位,167.5,174.91,+4.42%,+21.19%,第37天,2025-10-30,45,2025-10-10,2025-09-17,-,-,第25天,第2天,"('5pct', '10pct')",是,农林牧渔,31.46,29.12,27.1,,,33.79
2025-09-15,8,600426,华鲁恒升,94.1%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,26.28,25.75,-2.02%,+5.40%,第25天,2025-10-30,45,-,2025-10-10,2025-09-18,2025-09-22,-,第25天,"('neg2pct', 'neg4pct', '5pct')",是,基础化工,62.61,,66.14,70.69,62.59,69.84
2025-09-15,9,605338,巴比食品,94.0%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,23.63,24.92,+5.46%,+12.48%,第30天,2025-10-30,45,2025-10-15,2025-10-13,2025-09-18,2025-09-18,第30天,第28天,"('neg2pct', 'neg4pct', '5pct', '10pct')",是,食品饮料,25.52,27.31,27.67,33.09,33.09,32.51
2025-09-15,10,688775,影石创新,93.9%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,312.35,307.3,-1.62%,+6.92%,第3天,2025-10-30,45,-,2025-09-18,2025-09-15,2025-09-22,-,第3天,"('neg2pct', '5pct', 'neg4pct')",是,电子,77.01,,88.29,77.01,79.87,81.35
2025-09-16,1,688696,极米科技,97.1%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,124.97,102.61,-17.89%,+3.46%,第2天,2025-10-31,45,-,-,2025-09-22,2025-09-23,-,-,"('neg2pct', 'neg4pct')",是,家用电器,32.51,,,33.59,33.41,31.41
2025-09-16,2,688578,艾力斯,95.8%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,110.36,107.55,-2.55%,+4.10%,第42天,2025-10-31,45,-,-,2025-09-17,2025-09-23,-,-,"('neg2pct', 'neg4pct')",是,医药生物,46.88,,,47.27,51.12,63.24
2025-09-16,3,688283,坤恒顺维,95.5%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,33.72,32.04,-4.98%,+2.25%,第14天,2025-10-31,45,-,-,2025-09-16,2025-09-18,-,-,"('neg2pct', 'neg4pct')",是,通信,39.69,,,39.69,51.21,30.92
2025-09-16,4,000830,鲁西化工,95.2%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,14.11,13.48,-4.46%,+5.74%,第24天,2025-10-31,45,-,2025-10-10,2025-09-16,2025-09-23,-,第24天,"('neg2pct', 'neg4pct', '5pct')",是,基础化工,64.69,,66.14,64.69,68.47,71.81
2025-09-16,5,600712,南宁百货,95.2%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,7.35,7.21,-1.90%,+1.90%,第0天,2025-10-31,45,-,-,2025-09-17,2025-09-18,-,-,"('neg2pct', 'neg4pct')",是,商贸零售,31.3,,,30.35,28.38,31.62
2025-09-16,6,002294,信立泰,95.2%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,52.73,59.61,+13.05%,+24.46%,第9天,2025-10-31,45,2025-09-24,2025-09-24,2025-09-22,2025-09-23,第8天,第8天,"('neg2pct', 'neg4pct', '10pct', '5pct')",是,医药生物,46.88,40.9,40.9,45.49,51.12,63.24
2025-09-16,7,600426,华鲁恒升,95.1%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,26.12,25.67,-1.72%,+6.05%,第24天,2025-10-31,45,-,2025-10-10,2025-09-22,2025-09-23,-,第24天,"('neg2pct', 'neg4pct', '5pct')",是,基础化工,64.69,,66.14,62.59,68.47,71.81
2025-09-16,8,688775,影石创新,95.0%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,309.02,300.55,-2.74%,+8.08%,第2天,2025-10-31,45,-,2025-09-18,2025-09-22,2025-09-22,-,第2天,"('5pct', 'neg2pct', 'neg4pct')",是,电子,79.59,,88.29,79.87,79.87,78.01
2025-09-16,9,300357,我武生物,95.0%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,30.65,33.96,+10.80%,+16.93%,第42天,2025-10-31,45,2025-10-24,2025-10-20,2025-09-16,2025-09-18,第38天,第34天,"('neg2pct', 'neg4pct', '5pct', '10pct')",是,医药生物,46.88,46.4,46.99,46.88,57.74,63.24
2025-09-16,10,600596,新安股份,94.5%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,10.74,10.08,-6.15%,+3.35%,第24天,2025-10-31,45,-,-,2025-09-18,2025-09-22,-,-,"('neg2pct', 'neg4pct')",是,基础化工,64.69,,,70.69,62.59,71.81
2025-09-17,1,000830,鲁西化工,96.9%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,14.07,13.54,-3.77%,+6.04%,第23天,2025-11-03,45,-,2025-10-10,2025-09-23,2025-09-23,-,第23天,"('neg2pct', 'neg4pct', '5pct')",是,基础化工,62.38,,66.14,68.47,68.47,
2025-09-17,2,600486,扬农化工,96.8%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,72.19,67.25,-6.84%,+3.13%,第0天,2025-11-03,45,-,-,2025-09-22,2025-09-22,-,-,"('neg2pct', 'neg4pct')",是,基础化工,62.38,,,62.59,62.59,
2025-09-17,3,600865,百大集团,96.8%,case_011 (航天发展),航天军工+量能异动+趋势突破,2025-11-12,主板,匹配case_011: 航天发展 - 航天军工+量能异动+趋势突破,10.05,9.17,-8.76%,+0.90%,第0天,2025-11-03,45,-,-,2025-09-18,2025-09-19,-,-,"('neg2pct', 'neg4pct')",是,商贸零售,30.35,,,28.38,23.77,
2025-09-17,4,301283,聚胶股份,96.1%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,42.82,46.3,+8.13%,+16.77%,第42天,2025-11-03,45,2025-10-27,2025-10-27,2025-09-18,2025-09-18,第40天,第40天,"('neg2pct', 'neg4pct', '10pct', '5pct')",是,基础化工,62.38,68.64,68.64,70.69,70.69,
2025-09-17,5,688283,坤恒顺维,95.8%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,33.45,31.59,-5.56%,+3.08%,第13天,2025-11-03,45,-,-,2025-09-18,2025-09-18,-,-,"('neg2pct', 'neg4pct')",是,通信,39.11,,,51.21,51.21,
2025-09-17,6,002294,信立泰,95.7%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,52.61,60.18,+14.39%,+24.75%,第8天,2025-11-03,45,2025-09-24,2025-09-24,2025-09-22,2025-09-23,第7天,第7天,"('neg2pct', 'neg4pct', '10pct', '5pct')",是,医药生物,47.27,40.9,40.9,45.49,51.12,
2025-09-17,7,300751,迈为股份,95.4%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,91.3,105.88,+15.97%,+30.58%,第22天,2025-11-03,45,2025-09-25,2025-09-24,2025-09-17,2025-09-22,第8天,第7天,"('neg2pct', 'neg4pct', '5pct', '10pct')",是,电力设备,78.17,80.89,79.51,78.17,66.22,
2025-09-17,8,300801,泰和科技,95.2%,case_008 (光电股份),缩量后放量+J值低位+趋势上行,2025-07-10,主板,匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行,27.42,32.43,+18.27%,+21.15%,第47天,2025-11-03,45,2025-10-28,2025-09-19,2025-09-19,2025-09-23,第41天,第2天,"('5pct', 'neg2pct', 'neg4pct', '10pct')",是,基础化工,62.38,68.75,64.02,64.02,68.47,
2025-09-17,9,600596,新安股份,95.1%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,10.75,9.95,-7.44%,+3.26%,第23天,2025-11-03,45,-,-,2025-09-18,2025-09-22,-,-,"('neg2pct', 'neg4pct')",是,基础化工,62.38,,,70.69,62.59,
2025-09-17,10,688772,珠海冠宇,94.7%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,22.36,26.33,+17.75%,+30.50%,第44天,2025-11-03,45,2025-09-24,2025-09-23,2025-09-17,2025-10-13,第7天,第6天,"('neg2pct', '5pct', '10pct', 'neg4pct')",是,电力设备,78.17,79.51,84.57,78.17,73.03,
2025-09-18,1,600150,中国船舶,97.0%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,35.25,36.43,+3.35%,+4.88%,第39天,2025-11-03,45,-,-,2025-09-22,2025-10-13,-,-,"('neg2pct', 'neg4pct')",是,国防军工,40.93,,,26.82,31.47,
2025-09-18,2,000830,鲁西化工,96.8%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,14.05,13.54,-3.63%,+6.19%,第22天,2025-11-03,45,-,2025-10-10,2025-09-23,2025-09-23,-,第22天,"('neg2pct', 'neg4pct', '5pct')",是,基础化工,70.69,,66.14,68.47,68.47,
2025-09-18,3,301177,迪阿股份,96.3%,case_003 (微芯生物),平台整理+缩量后放量+J值低位,2025-06-20,科创板,匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位,34.96,31.63,-9.53%,+2.75%,第0天,2025-11-03,45,-,-,2025-09-22,2025-09-23,-,-,"('neg2pct', 'neg4pct')",是,纺织服饰,29.31,,,25.65,28.05,
2025-09-18,4,688065,凯赛生物,95.8%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,51.85,49.9,-3.76%,+3.53%,第0天,2025-11-03,45,-,-,2025-09-23,2025-10-16,-,-,"('neg2pct', 'neg4pct')",是,基础化工,70.69,,,68.47,66.76,
2025-09-18,5,688480,赛恩斯,95.2%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,45.95,53.42,+16.26%,+41.44%,第26天,2025-11-03,45,2025-10-13,2025-10-09,2025-09-19,2025-09-23,第25天,第21天,"('neg2pct', 'neg4pct', '5pct', '10pct')",是,环保,25.47,27.07,21.41,15.32,24.99,
