选股日期,排名,代码,名称,相似度,匹配案例,匹配案例描述,匹配日期,类型,推荐理由,买入价,卖出价,涨跌幅,最大涨幅,最大涨幅天数,卖出日期,持有天数
2025-08-28,5,300247,融捷健康,94.9%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,4.59,4.46,-2.83%,+2.61%,第19天,2025-10-27,60
2025-08-28,6,688290,景业智能,94.8%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,56.44,66.05,+17.03%,+33.24%,第28天,2025-10-27,60
2025-08-28,7,300314,戴维医疗,94.7%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,14.8,13.71,-7.36%,+2.97%,第4天,2025-10-27,60
2025-08-28,8,300637,扬帆新材,94.2%,case_008 (光电股份),缩量后放量+J值低位+趋势上行,2025-07-10,主板,匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行,14.75,13.38,-9.29%,+1.63%,第0天,2025-10-27,60
2025-08-28,9,300199,翰宇药业,94.1%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,26.04,21.79,-16.32%,+8.49%,第5天,2025-10-27,60
2025-08-28,10,002653,海思科,94.0%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,55.49,51.7,-6.83%,+7.93%,第15天,2025-10-27,60
2025-08-29,1,300992,泰福泵业,95.6%,case_003 (微芯生物),平台整理+缩量后放量+J值低位,2025-06-20,科创板,匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位,28.86,25.6,-11.30%,+5.61%,第0天,2025-10-28,60
2025-08-29,2,600458,时代新材,95.5%,case_011 (航天发展),航天军工+量能异动+趋势突破,2025-11-12,主板,匹配case_011: 航天发展 - 航天军工+量能异动+趋势突破,14.43,14.26,-1.18%,+17.19%,第45天,2025-10-28,60
2025-08-29,3,688539,高华科技,95.5%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,32.68,39.13,+19.74%,+26.19%,第59天,2025-10-28,60
2025-08-29,4,002779,中坚科技,95.2%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,101.85,134.84,+32.39%,+43.35%,第19天,2025-10-28,60
2025-08-29,5,002885,京泉华,95.1%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,15.65,24.68,+57.70%,+71.12%,第49天,2025-10-28,60
2025-08-29,6,000501,武商集团,95.0%,case_001 (华纳药厂),杯型整理+缩量+J值低位,2025-05-12,科创板,匹配case_001: 华纳药厂 - 杯型整理+缩量+J值低位,10.643,9.9,-6.98%,+7.14%,第14天,2025-10-28,60
2025-08-29,7,300247,融捷健康,94.8%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,4.53,4.56,+0.66%,+3.97%,第18天,2025-10-28,60
2025-08-29,8,001268,联合精密,94.6%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,35.01,30.43,-13.08%,+11.05%,第17天,2025-10-28,60
2025-08-29,9,300145,南方泵业,94.4%,case_003 (微芯生物),平台整理+缩量后放量+J值低位,2025-06-20,科创板,匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位,4.98,4.54,-8.84%,+3.21%,第0天,2025-10-28,60
2025-08-29,10,688786,悦安新材,94.4%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,26.58,30.26,+13.84%,+29.76%,第46天,2025-10-28,60
2025-09-01,1,600595,中孚实业,96.5%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,5.27,6.81,+29.22%,+38.90%,第59天,2025-10-31,60
2025-09-01,2,001268,联合精密,96.3%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,35.33,29.6,-16.22%,+10.05%,第14天,2025-10-31,60
2025-09-01,3,300247,融捷健康,95.6%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,4.5,4.45,-1.11%,+4.67%,第15天,2025-10-31,60
2025-09-01,4,301119,正强股份,95.5%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,37.3,44.11,+18.26%,+24.34%,第60天,2025-10-31,60
2025-09-01,5,002215,诺 普 信,95.3%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,12.29,12.21,-0.65%,+11.64%,第17天,2025-10-31,60
2025-09-01,6,002199,*ST东晶,95.0%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,10.55,10.03,-4.93%,+5.88%,第14天,2025-10-31,60
2025-09-01,7,300354,东华测试,94.7%,case_011 (航天发展),航天军工+量能异动+趋势突破,2025-11-12,主板,匹配case_011: 航天发展 - 航天军工+量能异动+趋势突破,43.48,53.99,+24.17%,+29.25%,第24天,2025-10-31,60
2025-09-01,8,600986,浙文互联,94.6%,case_003 (微芯生物),平台整理+缩量后放量+J值低位,2025-06-20,科创板,匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位,9.3,8.72,-6.24%,+3.76%,第0天,2025-10-31,60
2025-09-01,9,002779,中坚科技,94.6%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,99.78,125.6,+25.88%,+46.32%,第16天,2025-10-31,60
2025-09-01,10,688316,青云科技-U,94.5%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,73.4,64.29,-12.41%,+4.74%,第0天,2025-10-31,60
2025-09-02,1,601608,中信重工,97.1%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,5.27,7.37,+39.85%,+58.44%,第51天,2025-11-03,60
2025-09-02,2,600510,黑牡丹,96.2%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,7.12,8.46,+18.82%,+28.93%,第57天,2025-11-03,60
2025-09-02,3,300247,融捷健康,95.8%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,4.46,4.46,+0.00%,+5.61%,第14天,2025-11-03,60
2025-09-02,4,301011,华立科技,95.7%,case_003 (微芯生物),平台整理+缩量后放量+J值低位,2025-06-20,科创板,匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位,28.88,26.2,-9.28%,+8.93%,第22天,2025-11-03,60
2025-09-02,5,001268,联合精密,95.2%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,34.89,29.26,-16.14%,+11.44%,第13天,2025-11-03,60
2025-09-02,6,300656,民德电子,95.2%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,25.84,23.31,-9.79%,+8.17%,第3天,2025-11-03,60
2025-09-02,7,600733,北汽蓝谷,95.1%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,8.59,8.46,-1.51%,+5.70%,第14天,2025-11-03,60
2025-09-02,8,688646,ST逸飞,95.0%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,30.69,35.66,+16.19%,+18.05%,第62天,2025-11-03,60
2025-09-02,9,000158,常山北明,94.8%,case_003 (微芯生物),平台整理+缩量后放量+J值低位,2025-06-20,科创板,匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位,24.44,23.72,-2.95%,+8.35%,第45天,2025-11-03,60
2025-09-02,10,300647,超频三,94.5%,case_003 (微芯生物),平台整理+缩量后放量+J值低位,2025-06-20,科创板,匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位,7.18,6.76,-5.85%,+4.87%,第15天,2025-11-03,60
2025-09-03,1,300792,壹网壹创,96.9%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,28.49,30.7,+7.76%,+28.71%,第22天,2025-11-03,60
2025-09-03,2,688580,伟思医疗,96.5%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,51.2,53.15,+3.81%,+8.40%,第58天,2025-11-03,60
2025-09-03,3,601608,中信重工,96.4%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,5.22,7.37,+41.19%,+59.96%,第50天,2025-11-03,60
2025-09-03,4,600864,哈投股份,96.3%,case_003 (微芯生物),平台整理+缩量后放量+J值低位,2025-06-20,科创板,匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位,7.34,7.44,+1.36%,+10.90%,第50天,2025-11-03,60
2025-09-03,5,301536,星宸科技,95.7%,case_003 (微芯生物),平台整理+缩量后放量+J值低位,2025-06-20,科创板,匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位,61.85,59.2,-4.28%,+12.14%,第36天,2025-11-03,60
2025-09-03,6,002841,视源股份,95.7%,case_003 (微芯生物),平台整理+缩量后放量+J值低位,2025-06-20,科创板,匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位,38.0,42.13,+10.87%,+18.05%,第55天,2025-11-03,60
2025-09-03,7,601702,华峰铝业,95.5%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,17.1,17.73,+3.68%,+6.02%,第57天,2025-11-03,60
2025-09-03,8,300647,超频三,95.3%,case_003 (微芯生物),平台整理+缩量后放量+J值低位,2025-06-20,科创板,匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位,6.96,6.76,-2.87%,+8.19%,第14天,2025-11-03,60
2025-09-03,9,001268,联合精密,95.2%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,34.41,29.26,-14.97%,+12.99%,第12天,2025-11-03,60
2025-09-03,10,603112,华翔股份,94.9%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,16.964,17.7,+4.34%,+8.08%,第5天,2025-11-03,60
2025-09-04,1,688766,普冉股份,97.0%,case_003 (微芯生物),平台整理+缩量后放量+J值低位,2025-06-20,科创板,匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位,71.33,146.14,+104.88%,+123.52%,第53天,2025-11-03,60
2025-09-04,2,000962,东方钽业,97.0%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,20.45,29.96,+46.50%,+74.82%,第55天,2025-11-03,60
2025-09-04,3,603738,泰晶科技,96.6%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,14.41,15.0,+4.09%,+12.01%,第20天,2025-11-03,60
2025-09-04,4,605168,三人行,96.5%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,31.08,29.06,-6.50%,+4.21%,第8天,2025-11-03,60
2025-09-04,5,300669,沪宁股份,96.5%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,33.61,30.24,-10.03%,+7.41%,第13天,2025-11-03,60
2025-09-04,6,688435,英方软件,96.4%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,34.36,45.36,+32.01%,+32.01%,第60天,2025-11-03,60
2025-09-04,7,301121,紫建电子,95.9%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,47.09,47.97,+1.87%,+17.97%,第35天,2025-11-03,60
2025-09-04,8,300792,壹网壹创,95.7%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,28.11,30.7,+9.21%,+30.45%,第21天,2025-11-03,60
2025-09-04,9,002303,美盈森,95.7%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,4.144,4.264,+2.90%,+17.62%,第18天,2025-11-03,60
2025-09-04,10,300839,博汇股份,95.2%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,14.09,13.24,-6.03%,+11.28%,第6天,2025-11-03,60
2025-09-05,1,000776,广发证券,95.0%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,20.49,22.23,+8.49%,+19.81%,第35天,2025-11-04,60
2025-09-05,2,300211,*ST亿通,94.7%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,10.16,9.32,-8.27%,+4.13%,第34天,2025-11-04,60
2025-09-05,3,300255,常山药业,94.4%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,47.59,55.84,+17.34%,+50.68%,第59天,2025-11-04,60
2025-09-05,4,300561,*ST汇科,94.4%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,16.56,16.44,-0.72%,+9.48%,第12天,2025-11-04,60
2025-09-05,5,301091,深城交,94.1%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,32.18,30.46,-5.34%,+14.73%,第39天,2025-11-04,60
2025-09-05,6,300380,安硕信息,93.7%,case_008 (光电股份),缩量后放量+J值低位+趋势上行,2025-07-10,主板,匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行,51.47,45.88,-10.86%,+7.79%,第12天,2025-11-04,60
2025-09-05,7,688309,恒誉环保,93.5%,case_001 (华纳药厂),杯型整理+缩量+J值低位,2025-05-12,科创板,匹配case_001: 华纳药厂 - 杯型整理+缩量+J值低位,24.84,26.33,+6.00%,+11.11%,第54天,2025-11-04,60
2025-09-05,8,003010,若羽臣,93.1%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,42.15,37.2,-11.74%,+15.92%,第41天,2025-11-04,60
2025-09-05,9,600284,浦东建设,93.1%,case_011 (航天发展),航天军工+量能异动+趋势突破,2025-11-12,主板,匹配case_011: 航天发展 - 航天军工+量能异动+趋势突破,8.59,8.01,-6.75%,+23.05%,第21天,2025-11-04,60
2025-09-05,10,600864,哈投股份,92.9%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,7.48,7.45,-0.40%,+8.82%,第48天,2025-11-04,60
2025-09-08,1,600864,哈投股份,94.3%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,7.44,7.26,-2.42%,+9.41%,第45天,2025-11-07,60
2025-09-08,2,300561,*ST汇科,93.9%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,16.54,16.08,-2.78%,+9.61%,第9天,2025-11-07,60
2025-09-08,3,003010,若羽臣,93.7%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,42.186,36.8,-12.77%,+15.82%,第38天,2025-11-07,60
2025-09-08,4,600058,五矿发展,93.6%,case_011 (航天发展),航天军工+量能异动+趋势突破,2025-11-12,主板,匹配case_011: 航天发展 - 航天军工+量能异动+趋势突破,9.45,9.62,+1.80%,+6.35%,第4天,2025-11-07,60
2025-09-08,5,000737,北方铜业,93.4%,case_008 (光电股份),缩量后放量+J值低位+趋势上行,2025-07-10,主板,匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行,11.99,14.91,+24.35%,+57.46%,第32天,2025-11-07,60
2025-09-08,6,688260,昀冢科技,93.4%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,31.01,31.85,+2.71%,+24.09%,第32天,2025-11-07,60
2025-09-08,7,603379,三美股份,92.9%,case_008 (光电股份),缩量后放量+J值低位+趋势上行,2025-07-10,主板,匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行,57.43,56.39,-1.81%,+7.82%,第32天,2025-11-07,60
2025-09-08,8,601601,中国太保,92.8%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,37.55,35.61,-5.17%,+2.00%,第4天,2025-11-07,60
2025-09-08,9,002993,奥海科技,92.7%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,44.728,47.418,+6.01%,+9.61%,第50天,2025-11-07,60
2025-09-08,10,300380,安硕信息,92.7%,case_008 (光电股份),缩量后放量+J值低位+趋势上行,2025-07-10,主板,匹配case_008: 光电股份 - 缩量后放量+J值低位+趋势上行,50.97,44.06,-13.56%,+8.85%,第9天,2025-11-07,60
2025-09-09,1,002356,赫美集团,94.8%,case_011 (航天发展),航天军工+量能异动+趋势突破,2025-11-12,主板,匹配case_011: 航天发展 - 航天军工+量能异动+趋势突破,3.6,3.47,-3.61%,+11.39%,第13天,2025-11-10,60
2025-09-09,2,603379,三美股份,94.6%,case_003 (微芯生物),平台整理+缩量后放量+J值低位,2025-06-20,科创板,匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位,56.22,57.0,+1.39%,+10.14%,第31天,2025-11-10,60
2025-09-09,3,000753,漳州发展,94.2%,case_003 (微芯生物),平台整理+缩量后放量+J值低位,2025-06-20,科创板,匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位,6.665,10.105,+51.61%,+63.02%,第62天,2025-11-10,60
2025-09-09,4,600222,太龙药业,94.2%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,6.627,6.817,+2.87%,+6.19%,第8天,2025-11-10,60
2025-09-09,5,002241,歌尔股份,93.9%,case_003 (微芯生物),平台整理+缩量后放量+J值低位,2025-06-20,科创板,匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位,31.033,30.253,-2.51%,+30.61%,第30天,2025-11-10,60
2025-09-09,6,300098,高新兴,93.8%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,5.67,5.57,-1.76%,+10.93%,第6天,2025-11-10,60
2025-09-09,7,300601,康泰生物,93.8%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,18.61,17.43,-6.34%,+3.55%,第1天,2025-11-10,60
2025-09-09,8,688260,昀冢科技,93.7%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,30.57,31.58,+3.30%,+25.88%,第31天,2025-11-10,60
2025-09-09,9,003015,日久光电,93.7%,case_003 (微芯生物),平台整理+缩量后放量+J值低位,2025-06-20,科创板,匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位,17.69,16.71,-5.54%,+6.56%,第16天,2025-11-10,60
2025-09-09,10,300418,昆仑万维,93.7%,case_003 (微芯生物),平台整理+缩量后放量+J值低位,2025-06-20,科创板,匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位,38.87,43.33,+11.47%,+38.92%,第16天,2025-11-10,60
2025-09-10,1,301446,福事特,97.3%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,28.29,31.59,+11.66%,+34.85%,第42天,2025-11-10,60
2025-09-10,2,688301,奕瑞科技,97.0%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,110.18,107.06,-2.83%,+14.36%,第30天,2025-11-10,60
2025-09-10,3,603669,灵康药业,96.2%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,5.81,5.72,-1.55%,+5.85%,第2天,2025-11-10,60
2025-09-10,4,688591,泰凌微,95.9%,case_001 (华纳药厂),杯型整理+缩量+J值低位,2025-05-12,科创板,匹配case_001: 华纳药厂 - 杯型整理+缩量+J值低位,48.21,45.33,-5.97%,+35.24%,第29天,2025-11-10,60
2025-09-10,5,688127,蓝特光学,95.4%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,31.41,32.41,+3.18%,+11.75%,第29天,2025-11-10,60
2025-09-10,6,301007,德迈仕,95.2%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,43.39,37.25,-14.15%,+15.44%,第15天,2025-11-10,60
2025-09-10,7,601777,千里科技,95.2%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,11.18,11.88,+6.26%,+23.97%,第15天,2025-11-10,60
2025-09-10,8,001395,亚联机械,95.2%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,52.26,47.99,-8.17%,+1.26%,第2天,2025-11-10,60
2025-09-10,9,688522,纳睿雷达,95.0%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,43.98,38.43,-12.62%,+3.98%,第6天,2025-11-10,60
2025-09-10,10,688117,圣诺生物,94.7%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,40.508,38.958,-3.83%,+4.34%,第54天,2025-11-10,60
2025-09-11,1,688775,影石创新,95.2%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,317.49,275.46,-13.24%,+5.19%,第7天,2025-11-10,60
2025-09-11,2,003006,百亚股份,95.2%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,29.46,23.0,-21.93%,+0.48%,第1天,2025-11-10,60
2025-09-11,3,001395,亚联机械,94.9%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,52.32,47.99,-8.28%,+1.15%,第1天,2025-11-10,60
2025-09-11,4,688301,奕瑞科技,94.5%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,111.3,107.06,-3.81%,+13.21%,第29天,2025-11-10,60
2025-09-11,5,603115,海星股份,94.5%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,19.42,19.87,+2.32%,+7.00%,第48天,2025-11-10,60
2025-09-11,6,600712,南宁百货,94.4%,case_002 (宁波韵升),回落短期趋势线+量能平稳+J值中位,2025-08-06,主板,匹配case_002: 宁波韵升 - 回落短期趋势线+量能平稳+J值中位,7.48,7.44,-0.53%,+6.28%,第1天,2025-11-10,60
2025-09-11,7,300889,爱克股份,93.5%,case_003 (微芯生物),平台整理+缩量后放量+J值低位,2025-06-20,科创板,匹配case_003: 微芯生物 - 平台整理+缩量后放量+J值低位,19.32,22.46,+16.25%,+25.05%,第55天,2025-11-10,60
2025-09-11,8,300093,*ST金刚,93.0%,case_006 (国轩高科),靠近短期趋势线+量能平稳+J值低位,2025-08-04,中小板,匹配case_006: 国轩高科 - 靠近短期趋势线+量能平稳+J值低位,12.153,12.769,+5.07%,+11.88%,第54天,2025-11-10,60
2025-09-11,9,301446,福事特,92.9%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,28.59,31.59,+10.49%,+33.44%,第41天,2025-11-10,60
2025-09-11,10,688696,极米科技,92.2%,case_004 (方正科技),靠近多空线+量能平稳+J值中位,2025-07-23,主板,匹配case_004: 方正科技 - 靠近多空线+量能平稳+J值中位,125.68,113.0,-10.09%,+3.82%,第1天,2025-11-10,60
